,artist_id,name,num_albums,num_buyers,num_buys,tags,num_recorded_sales,num_recorded_sales_by_related
1463,1463,Various Artists selected by Sg4rY,1,82,82,"'electronic', 'goatrance', 'psychedelic trance', 'psytrance', 'sangoma', 'timecode'",0.0,64
1464,1464,Vastum,1,19,19,"'black metal', 'death metal', 'doom death metal', 'metal', 'crust', 'death doom', 'doom death metal', 'doom metal', 'nosie', 'sludge metal'",5.0,114
1465,1465,Vektordrum,3,153,844,'electronic''electronic''electronic',0.0,209
1466,1466,Vektroid,8,1320,6672,"'electronic', 'new age', 'noise', 'plunderphonics''electronic''electronic''electronic', 'drone''bullet hell', 'data dream', 'electronic', 'glitch', 'noise', 'outer world''electronic''electronic''electronic', 'old'",13.0,289
1467,1467,Velvit,1,1,2,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",0.0,66
1468,1468,Venetian Snares,9,2130,2825,"'electronic', 'idm', 'analog', 'breakcore', 'electronic', 'hugs', 'jungle', 'kisses', 'snuggles', 'synth', 'synthesizer', 'venetian snares''electronic', 'idm', 'analog', 'breakcore', 'jungle''electronic', 'idm', 'analog', 'breakcore', 'jungle''electronic', 'idm', 'acid', 'analog', 'breakcore', 'breaks', 'jungle', 'thank you', 'thanks''electronic', 'idm', 'analog', 'breakcore', 'eurorack', 'jungle', 'live', 'modular synthesis''christmas', 'electronic', 'idm', 'analog', 'breakcore', 'christmas music', 'jungle', 'xmas''electronic', 'idm', 'analog', 'breakcore', 'jungle''electronic', 'idm', 'analog', 'breakcore', 'jungle''electronic', 'idm', 'analog', 'breakcore', 'jungle'",81.0,947
1469,1469,Vermin Womb,1,17,17,"'black metal', 'blackened death metal', 'metal', 'black metal', 'blackened grindcore', 'crust', 'death metal', 'doom metal', 'grind', 'grindcore', 'nosie', 'sludge metal', 'vermin womb'",1.0,167
1470,1470,Victoria and Jacob,7,50,70,"'alternative', 'folk', 'indie', 'indiepop', 'rock', 'dreampop', 'electronica', 'electropop', 'glitch', 'indie', 'indiepop', 'pop', 'synthpop''alternative', 'folk', 'indie', 'indiepop', 'rock', 'dreampop', 'electronica', 'electropop', 'glitch', 'indie', 'indiepop', 'pop', 'synthpop''alternative', 'folk', 'indie', 'indiepop', 'rock', 'dreampop', 'electronica', 'electropop', 'glitch', 'indie', 'indiepop', 'pop', 'synthpop''alternative', 'folk', 'indie', 'indiepop', 'rock', 'dreampop', 'electronica', 'electropop', 'glitch', 'indie', 'indiepop', 'pop', 'synthpop''alternative', 'folk', 'indie', 'indiepop', 'rock', 'dance', 'electro', 'electropop', 'indie''alternative', 'folk', 'indie', 'indiepop', 'rock', 'dreampop', 'electropop', 'indie', 'indie pop', 'synthpop''alternative', 'folk', 'indie', 'indiepop', 'rock', 'dreampop', 'electronica', 'electropop', 'glitch', 'indie', 'indiepop', 'pop', 'synthpop'",0.0,152
1471,1471,Viibryd,1,52,52,"'electronic', 'experimental', 'post-vaporwave', 'sound healing', 'vaporwave', '℞'",0.0,126
1472,1472,Vince Dolphin,1,28,56,"'electronic', 'aquatic', 'chillwave', 'dream', 'dreampunk', 'electronica', 'experimental', 'newretrowave', 'ocean', 'synth', 'vapour'",0.0,104
1473,1473,Vincenzo Salvia & Pj D'atri,1,128,256,"'80s', 'electronic', 'dreamwave', 'motivational', 'nrwrecords', 'power', 'retro', 'synthpop', 'synthrock', 'synthwave'",1.0,570
1474,1474,Vinter In Vegas (Savant),1,29,58,"'electronic', 'anything goes', 'beats', 'dance', 'electronic music', 'pop'",0.0,256
1475,1475,Violet Cold,11,650,1594,"'metal', 'ambient', 'darkwave', 'post-rock', 'trip hop''atmospheric black metal', 'black metal', 'blackgaze', 'depressive black metal', 'electronic', 'euphoric black metal', 'metal', 'post black metal', 'dream pop', 'post-rock', 'shoegaze''ambient folk', 'atmospheric black metal', 'black metal', 'blackgaze', 'metal', 'post black metal', 'ambient black metal', 'post-rock', 'space ambient''metal', 'chillout', 'instrumental', 'piano', 'sadcore', 'slowcore''metal', 'classical', 'neo-classical', 'piano''atmospheric black metal', 'blackgaze', 'metal', 'post black metal', 'ambient', 'ambient black metal', 'atmospheric blackgaze', 'euphoric black metal', 'instrumental', 'post-rock', 'shoegaze''atmospheric black metal', 'black metal', 'metal', 'post black metal', 'anarchist', 'political', 'post-metal', 'rabm', 'red & anarchist black metal''electronic', 'metal', 'chillwave', 'post-rock', 'shoegaze', 'trapwave', 'witch house''chillstep', 'metal', 'trap', 'witch house', 'witchhouse''metal', 'ambient', 'dark ambient', 'death', 'drone', 'dronegaze', 'fieldrecording', 'folk', 'noise', 'occult', 'ritual''atmospheric black metal', 'black metal', 'blackgaze', 'metal', 'post black metal', 'ambient', 'euphoric black metal', 'instrumental', 'piano', 'post-rock', 'shoegaze'",52.0,1229
1476,1476,"Violet Cold, Sadness, A Light in the Dark, Unreqvited, Show Me a Dinosaur",1,18,36,"'metal', 'post black metal', 'blackgaze', 'post-metal', 'shoegaze'",0.0,601
1477,1477,Virtual Forest,1,5,10,"'experimental', 'ambient', 'broken machine films', 'cassette', 'dj', 'drone', 'electronic', 'illuminated paths', 'lo-fi', 'pop', 'porn', 'sample', 'vaporwave', 'virtual'",0.0,8
1478,1478,Visionary Shamanics Records,6,127,166,"'dark psy. darkpsy', 'electronic', 'forest psychedelic', 'psychedelic trance', 'darkpsy''dark psy. darkpsy', 'electronic', 'forest psychedelic', 'psychedelic trance', 'darkpsy', 'goa', 'trance', 'weird''dark psy. darkpsy', 'electronic', 'forest psychedelic', 'psychedelic trance', 'darkpsy''dark psy. darkpsy', 'electronic', 'forest psychedelic', 'psychedelic trance', 'darkpsy''dark psy. darkpsy', 'electronic', 'experimental', 'forest psychedelic', 'psybass', 'psychedelic trance', 'psydub', 'darkpsy', 'drum and bass.', 'ethnic', 'psychill', 'world music''dark psy. darkpsy', 'electronic', 'forest psychedelic', 'psybass', 'psychedelic trance', 'psydub', 'darkpsy', 'ethnic', 'multicultural', 'spiritual', 'tribal', 'world music'",46.0,180
1479,1479,Vlooper,1,3,6,"'canada', 'electronic', 'québec', 'soul', ""tout'nou"", 'abstract hip-hop', 'bass', 'beats', 'electronica'",0.0,114
1480,1480,Vlooper . Modlee,1,5,10,"""bas canada tout'nou"", 'electronic', 'soul', 'abstract hip-hop', 'bass', 'beats', 'electronica'",0.0,87
1481,1481,Voice Of Saturn,1,18,18,"'electronic', 'acid', 'ebm', 'industrial', 'minimal synth', 'post-punk', 'soundtrack', 'synthwave'",1.0,125
1482,1482,Vomit Remnants,1,35,70,"'death metal', 'hyper groove brutality', 'unique leader', 'vomit remnants', 'slamming death metal'",0.0,195
1483,1483,Vulfpeck,6,3478,9482,'funk''funk''funk''funk''funk''funk',51.0,1404
1484,1484,WEON (MonoNeon + Kriswontwo),1,30,30,"'2015', 'experimental', 'america', 'dance', 'earth', 'europe', 'experimental', 'guitar', 'hip hop', 'internet', 'people'",0.0,199
1485,1485,WHITE GUCCI,1,21,42,"'experimental', 'broken machine films', 'drone', 'electronic', 'hip hop', 'illuminated paths', 'pop', 'porn', 'rap', 'underground', 'vapor', 'vaporwave', 'wave', 'white gucci'",1.0,131
1486,1486,WRVTH,1,29,58,"'technical metal', 'unique leader', 'wrvth', 'progressive metal'",0.0,233
1487,1487,Waifle,1,5,10,"'metalcore', 'punk', 'emo', 'emoviolence', 'hardcore', 'metal', 'post-rock', 'screamo', 'shoegaze', 'sludge'",0.0,73
1488,1488,Wailin Storms,3,27,70,"'north carolina', 'punk', 'death rock', 'doom rock', 'hardcore', 'metal', 'post-rock', 'shoegaze''punk', 'death rock', 'deathrock', 'doom punk', 'doom rock', 'hardcore', 'metal', 'post-rock', 'postpunk', 'shoegaze''punk', 'beastmilk', 'death rock', 'doom rock', 'gothic', 'hardcore', 'metal', 'post-rock', 'shoegaze', 'southern rock'",0.0,867
1489,1489,Wake,1,85,85,"'black metal', 'metal', 'crust', 'death metal', 'doom metal', 'grind', 'grindcore', 'hardcore', 'metalcore', 'nosie', 'post-hardcore', 'sludge metal'",0.0,132
1490,1490,Wanderweg,2,18,48,"'ambient', 'ambient techno', 'deep techno', 'drone', 'dub techno''ambient', 'ambient techno', 'deep techno', 'drone', 'dub techno', 'field recording'",0.0,252
1491,1491,Warmth,1,94,94,"'ambient', 'electronic', 'idm', 'ambient', 'dub techno', 'electronic'",44.0,271
1492,1492,Warning Light,1,18,18,"'electronic', 'acid', 'ambient', 'atlanta', 'cosmic', 'drone', 'ebm', 'industrial', 'minimal synth', 'post-punk', 'synth'",0.0,118
1493,1493,Washed Out,4,335,417,"'alternative', 'electronic''alternative', 'electronic''alternative', 'alternative', 'electronic', 'sub pop''alternative', 'alternative', 'electronic', 'sub pop'",28.0,1045
1494,1494,Wasted Cathedral,2,27,31,"'electronic', 'ambient', 'cassette', 'dream music', 'drone', 'experimental', 'soundscape''electronic', 'ambient', 'cassette', 'dream', 'dream music', 'experimental', 'soundscape'",0.0,12
1495,1495,Waveshaper,1,717,1434,"'80s', 'electronic', 'dreamwave', 'electro', 'nrwrecords', 'power', 'retro', 'retrowave', 'synthesizer', 'synthpop', 'synthwave'",25.0,1021
1496,1496,Waxahatchee,2,272,552,'alternative''alternative',56.0,1727
1497,1497,Welcome to Night Vale,5,6400,31963,"'podcasts''podcasts', 'night vale''podcasts', 'cecil baldwin', 'comedy', 'night vale', 'podcasts', 'spoken word', 'welcome to night vale', 'wil wheaton''night vale', 'podcasts', 'welcome to night vale', 'wtnv''podcasts', 'cecil baldwin', 'comedy', 'ghost stories', 'night vale', 'spoken word', 'welcome to night vale'",113.0,646
1498,1498,West Coast Revival,1,144,144,"'christian', 'devotional', 'rock', 'worship', 'acoustic', 'alternative', 'blues folk'",0.0,402
1499,1499,Wether,1,6,6,"'electronic', 'drone', 'electronics', 'experimental', 'noise', 'synth'",0.0,8
1500,1500,Whalez,2,16,32,"'experimental', 'beat', 'broken machine films', 'drone', 'edit', 'electronic', 'illuminated paths', 'live', 'mix', 'pop', 'sample', 'vapor', 'vaporwave', 'wave', 'whalez''experimental', 'beat', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'lo-fi', 'mix', 'pop', 'porn', 'sample', 'vapor', 'vaporwave', 'wave', 'whalez'",3.0,207
1501,1501,White Gavri'el,1,343,343,"'electronic', 'nu disco', 'chillwave', 'cyberpunk', 'darksynth', 'future funk', 'plunderphonics', 'vaporwave'",5.0,1935
1502,1502,Widek,6,1482,2863,"'metal', 'instrumental', 'melodic metal', 'metalcore', 'progressive''atmospheric', 'djent', 'gru', 'metal', 'progressive', 'progressive metal', 'sithu aye', 'widek', 'halcyon', 'instrumental''metal', 'ambient', 'djent', 'instrumental', 'poland', 'post-rock', 'progressive''metal', 'ambient', 'atmospheric', 'cinematic', 'djent', 'instrumental', 'post-rock', 'progressive', 'rock', 'soundscape''atmospheric', 'djent', 'instrumetal', 'metal', 'progressive''metal', 'rock', 'ambient', 'atmospheric', 'cinematic', 'djent', 'instrumental', 'melodic', 'post-rock', 'progressive', 'soundscape'",45.0,653
1503,1503,Willie Dale,1,181,362,"'deepfunk', 'disco & other magical things.', 'funk', 'modern soul', 'funk', 'psyche', 'psychedelic', 'rock', 'soul'",4.0,339
1504,1504,Willrijk,1,150,150,"'ambient', 'ambient house', 'chicago house', 'crystals', 'dark', 'deep house', 'detroit house', 'dusty', 'electronic', 'house', 'lush', 'sorrow', 'techno'",0.0,259
1505,1505,Winter Sleep,1,171,342,"'electronic', 'dream', 'dreampunk', 'experimental', 'vapour'",0.0,134
1506,1506,Wintergatan,12,2700,17758,"'pop''pop', 'instrumental', 'modulin', 'musicbox', 'pop', 'vintergatan', 'wintergatan''pop', 'instrumental', 'music', 'piano', 'pop', 'relaxing', 'relaxing piano', 'wintergatan''pop', 'instrumental', 'wintergatan''pop', 'instrumental', 'machine', 'marble', 'wintergatan''pop''pop', 'instrumental', 'wintergatan''pop', 'instrumental', 'instrumentals''pop', 'instrumental', 'piano''hammond', 'instrumental', 'pop', 'surf', 'wintergatan''pop', 'sommarfågel', 'wintergatan', 'accordion', 'bass', 'drums', 'instrumental', 'theremin', 'vibraphone''pop', 'concert', 'live', 'wintergatan'",62.0,1337
1507,1507,Witchcraft By A Picture,1,3,6,"'diy', 'punk', 'hardcore', 'metal', 'post-rock', 'sass', 'screamo', 'shoegaze', 'spazzcore'",0.0,58
1508,1508,Wolf Tech,1,25,50,"'electronic', 'chillout', 'downtempo', 'dub', 'shamanic', 'trance'",4.0,83
1509,1509,Wolfenstein OS X,1,34,34,"'electronic', 'dream', 'internet', 'korea', 'mallsoft', 'muzak', 'post-vaporwave', 'vapor', 'vaporwave', 'vapour'",0.0,97
1510,1510,Wolves in the Throne Room,8,793,2690,"'ambient', 'atmospheric black metal', 'black metal', 'cascadian black metal', 'metal', 'psychedelic''ambient', 'atmospheric black metal', 'black metal', 'cascadian black metal', 'metal', 'psychedelic''ambient', 'atmospheric black metal', 'black metal', 'cascadian black metal', 'metal', 'psychedelic', 'wolves in the throne room', 'ambient', 'ambient electronic', 'krautrock''ambient', 'atmospheric black metal', 'black metal', 'cascadian black metal', 'metal', 'psychedelic''ambient', 'atmospheric black metal', 'black metal', 'cascadian black metal', 'metal', 'psychedelic''ambient', 'atmospheric black metal', 'black metal', 'cascadian black metal', 'metal', 'psychedelic''ambient', 'atmospheric black metal', 'black metal', 'cascadian black metal', 'metal', 'psychedelic''ambient', 'atmospheric black metal', 'black metal', 'cascadian black metal', 'metal', 'psychedelic'",46.0,1972
1511,1511,Women's Work,1,17,17,"'2013', 'electronic', 'goth', 'rock', 'acid', 'dark', 'ebm', 'gothic rock', 'industrial', 'minimal synth', 'post-punk'",0.0,105
1512,1512,Wonderwheel Recordings,4,65,82,"'electronic', 'hip hop', 'nickodemus', 'pablo sanchez', 'sid vaga', 'the pimps of joytime', 'wonderwheel recordings', 'zeb', 'dance', 'dub', 'house', 'world''electronic', 'hip hop', 'dance', 'dub', 'house', 'world''electronic', 'hip hop', 'dance', 'dub', 'house', 'world''electronic', 'hip hop', 'dance', 'dub', 'house', 'world''electronic', 'hip hop', 'corrado bucci', 'dance', 'dub', 'electronic', 'house', 'nickodemus', 'wonderwheel recordings', 'world'",0.0,155
1513,1513,Wordclock,2,509,1436,"'24bit', 'ambient', 'ambient', 'atmospheric', 'creepy', 'dark ambient', 'drone', 'field recordings', 'horror', 'post apocalyptic', 'silent hill', 'soundscapes', 'soundtrack''ambient', 'atmospheric', 'dark ambient', 'drone', 'field recordings', 'soundscapes'",2.0,272
1514,1514,Workdub,1,57,57,'electronic',1.0,290
1515,1515,Wretch,2,757,847,"'metal', 'doom', 'doom metal', 'heavy rock', 'heavymetal', 'heavyrock''black sabbath', 'metal', 'rise above records', 'saint vitus', 'doom', 'doom metal', 'heavy rock', 'heavymetal', 'heavyrock', 'pentagram', 'the gates of slumber'",41.0,1402
1516,1516,Wriggly Scott feat. Feras Ibrahim & Hamdan Al Abri,1,8,8,"'electronic', 'hip hop', 'dance', 'dub', 'house', 'world'",0.0,117
1517,1517,X13,1,53,53,"'hip-hop/rap', 'instrumental hip-hop', 'krump', 'beats', 'instrumentals', 'playa'",0.0,103
1518,1518,XIKANO,1,14,28,"'chicano', 'electronic', 'corrido', 'cumbia', 'dubstep', 'electronic', 'footwork', 'juke', 'jungle', 'latino', 'trap', 'urban'",0.0,338
1519,1519,XSI,1,10,20,"'experimental', 'beat', 'broken machine films', 'dj', 'drone', 'electronic', 'illuminated paths', 'mix', 'pop', 'porn', 'sample', 'vaporwave', 'wave', 'xsi'",0.0,21
1520,1520,Xikano,4,23,86,"'electronic', 'dancehall', 'dubstep', 'edit', 'footwork', 'juke', 'jungle', 'mash up', 'ragga', 'reggae', 'remix', 'trap', 'urban''electronic', 'latino', 'cumbia', 'dubstep', 'edit', 'footwork', 'juke', 'jungle', 'mash up', 'ragga', 'reggae', 'remix', 'trap', 'urban''electronic', 'latino', 'cumbia', 'dubstep', 'edit', 'footwork', 'juke', 'jungle', 'mash up', 'ragga', 'reggae', 'remix', 'trap', 'urban''electronic', 'latin', 'cumbia', 'dubstep', 'edit', 'footwork', 'juke', 'jungle', 'mashup', 'ragga', 'reggae', 'remix', 'trap', 'urban'",0.0,436
1521,1521,YEARS & VENTOUX,1,2,4,"'punk', 'ambient', 'drone', 'hardcore', 'metal', 'noise', 'post-rock', 'shoegaze'",0.0,75
1522,1522,YUC'e,2,445,1196,"'electronic', 'future bass', 'dance music', 'female vocals''electronic', 'future bass', 'dance music', 'female vocals'",38.0,917
1523,1523,YUNG BAE,8,5164,10665,"'funk', 'disco', 'future funk', 'portland''funk', 'disco', 'future funk''funk', 'disco', 'future funk', 'vaporwave''funk', 'disco', 'future funk''funk', 'nu disco', 'disco', 'future funk', 'futurefunk', 'post-vaporwave', 'vaporwave''funk', 'disco', 'future funk''funk', 'disco', 'future funk''funk', 'hip hop', 'hip-hop', 'rap', 'disco', 'future funk', 'portland'",87.0,1855
1524,1524,Yellow Eyes,1,479,958,"'atmospheric black metal', 'black metal', 'brooklyn', 'metal'",6.0,960
1525,1525,Yhdarl,23,74,212,"'black metal', 'depressive black metal', 'metal', 'ambient', 'drone funeral doom metal', 'grindcore''black art', 'black metal', 'depressive black metal', 'metal', 'ambient', 'doom metal', 'grindcore', 'suicidal black metal''black metal', 'depressive black metal', 'metal', 'ambient', 'doom', 'drone', 'grindcore', 'sick', 'suicide''black metal', 'depressive black metal', 'metal', 'ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'ambient', 'dark', 'funeral doom', 'grindcore', 'sick', 'suicide''black metal', 'depressive black metal', 'metal', 'ambient', 'drone', 'grindcore', 'sick', 'suicide''black metal', 'depressive black metal', 'metal', 'ambient', 'drone', 'grindcore', 'sick', 'suicide''black metal', 'depressive black metal', 'metal', 'ambient', 'drone metal', 'grindcore', 'sick''black metal', 'depressive black metal', 'drone doom metal', 'metal', 'suicidal', 'ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'suicidal', 'ambient', 'doom', 'grindcore', 'noise''black metal', 'depressive black metal', 'metal', 'ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'ambient', 'drone metal', 'grindcore', 'sick''black metal', 'depressive', 'depressive black metal', 'doom', 'metal', 'noise', 'suicidal', 'ambient', 'funeral.', 'grindcore''black metal', 'depressive black metal', 'metal', 'suicidal black metal', 'ambient', 'drone doom', 'grindcore''black metal', 'depressive black metal', 'metal', 'ambient', 'drone metal', 'grindcore', 'sick''black metal', 'depressive black metal', 'metal', 'ambient', 'drone metal', 'grindcore', 'noise ambient''black metal', 'depressive black metal', 'metal', 'ambient', 'drone', 'grindcore', 'noise', 'sick', 'suicide''black metal', 'depressive black metal', 'metal', 'ambient', 'drone', 'grindcore', 'sick', 'suicide''black metal', 'depressive black metal', 'metal', 'ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'ambient', 'drone metal', 'grindcore', 'sick', 'suicide''black metal', 'depressive black metal', 'metal', 'ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'ambient', 'black ambient', 'dark ambient', 'drone', 'grindcore', 'sick''black metal', 'depressive black metal', 'metal', 'ambient', 'black ambient', 'dark ambient', 'drone', 'grindcore', 'sick'",3.0,211
1526,1526,Yoshimi,1,263,526,"'electronic', 'dark', 'dream', 'dreampunk', 'experimental', 'future beats', 'ghost tech', 'hardvapour', 'industrial', 'japan', 'japanese hell trap', 'tokyo', 'trap', 'vapour'",8.0,158
1527,1527,Young Marco,1,7,14,"'amsterdam', 'balearic', 'dekmantel', 'esp institute', 'electronic', 'house', 'leftfield', 'rush hour', 'safe trip', 'techno', 'young marco'",2.0,172
1528,1528,Youngblood Supercult,3,353,994,"'rock', 'blues', 'doom', 'fuzz', 'psych', 'retro', 'stoner''rock', 'blues', 'fuzz', 'psych', 'retro', 'stoner''rock', 'blues', 'fuzz', 'psych', 'retro', 'stoner'",25.0,805
1529,1529,Yoyu,1,86,86,"'ambient', 'electronic', 'experimental', 'idm', 'ambient', 'dub techno', 'electronic'",0.0,290
1530,1530,Yumehd,1,3,6,"'experimental', 'basement', 'beat', 'drone', 'electronic', 'hip-hop', 'illuminated paths', 'live', 'lo-fi', 'pop', 'sample', 'vaporwave', 'vocal'",0.0,59
1531,1531,Yussef Kamaal,1,83,83,"'jazz', 'broken beat', 'experimental'",35.0,299
1532,1532,Z.I.P.P.O,1,13,13,"'berlin', 'electronic', 'ambient electronic', 'deep', 'deep techno', 'experimental electronic', 'house techno minimal tech deep', 'hypnotic', 'techno'",11.0,111
1533,1533,ZEB,1,17,17,"'cameleon secta', 'cay taylan', 'electronic', 'hip hop', 'infragandhi', 'the spy from cairo', 'wonderwheel recordings', 'zeb', 'dance', 'dub', 'house', 'world'",0.0,91
1534,1534,ZEX,1,3,6,"'punk', 'controversial', 'hardcore', 'metal', 'nwobhm', 'post-rock', 'punk rock', 'shoegaze', 'uk82', 'zex'",0.0,88
1535,1535,Zack Hemsey,11,1205,2215,"'soundtrack', 'alternative hip-hop', 'changeling', 'changeling (new beginnings)', 'classical', 'empty room', 'film score', 'hempsey', 'hip hop', 'instrumental', 'new beginnings', 'zach', 'zack hemsey''empty room', 'hempsey', 'nine leaves', 'soundtrack', 'trees of earth', 'zach', 'zack hemsey', 'alternative hip-hop', 'classical', 'film score', 'hip hop', 'instrumental''farewell version', 'finding home', 'finding home (farewell version)', 'hempsey', 'soundtrack', 'zach', 'zack hemsey', 'alternative hip-hop', 'classical', 'film score', 'hip hop', 'instrumental''hempsey', 'madden nfl 12 music', 'mind heist', 'soundtrack', 'zach', 'zack hemsey', 'alternative hip-hop', 'classical', 'film score', 'hip hop', 'instrumental''nomad instrumentals', 'soundtrack', 'alternative hip-hop', 'classical', 'film score', 'hip hop', 'instrumental''soundtrack', 'alternative hip-hop', 'classical', 'film score', 'hempsey', 'hip hop', 'instrumental', 'instrumentals', 'ronin', 'zach', 'zack hemsey''soundtrack', 'alternative hip-hop', 'classical', 'film score', 'hempsey', 'hip hop', 'instrumental', 'rock', 'ronin', 'zach', 'zack hemsey''hempsey', 'soundtrack', 'the candidate', 'the candidate score', 'the candidate soundtrack', 'zach', 'zack hemsey', 'alternative hip-hop', 'classical', 'film score', 'hip hop', 'instrumental''hempsey', 'soundtrack', 'the home of a people', 'zach', 'zack hemsey', 'alternative hip-hop', 'classical', 'film score', 'hip hop', 'instrumental''bonus disk', 'soundtrack', 'the way (bonus disk)', 'alternative hip-hop', 'bonus content', 'classical', 'film score', 'hip hop', 'instrumental', 'instrumentals''hempsey', 'soundtrack', 'zach', 'alternative hip-hop', 'classical', 'film score', 'hip hop', 'instrumental', 'the way', 'zack hemsey'",42.0,682
1536,1536,Zeamoon,2,114,131,"'electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno'",0.0,110
1537,1537,Zeb,3,93,113,"'electronic', 'hip hop', 'dance', 'deep dubstep', 'dub', 'dubstep', 'house', 'world''electronic', 'hip hop', 'dance', 'dub', 'house', 'world''electronic', 'hip hop', 'middle eastern music', 'the spy from cairo', 'world', 'zeb', 'dance', 'dub', 'electronic music', 'house', 'wonderwheel recordings', 'world'",1.0,194
1538,1538,Zed Bias,1,88,176,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",1.0,342
1539,1539,Zeno Amsel,1,25,25,"'acid', 'analogue', 'chicago house', 'detroit house', 'detroit techno', 'electro', 'electronic', 'house', 'raw', 'techno'",3.0,259
1540,1540,Zenon Records,26,665,1895,"'electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno'",23.0,110
1541,1541,Zentrix,1,36,36,"'electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno'",3.0,107
1542,1542,Zex,1,2,4,"'nwobhm', 'pop punk', 'punk', 'crust', 'crust punk', 'hardcore', 'metal', 'post-rock', 'power pop', 'shoegaze'",2.0,130
1543,1543,Zoltan Ban,1,55,55,"'ambient', 'idm', 'dub techno', 'electronic'",2.0,236
1544,1544,Zombie Hyperdrive,1,398,796,"""80's"", '80s', 'electronic', 'dreamwave', 'nrwrecords', 'outrun', 'power', 'retro', 'retrowave', 'score', 'soundtrack', 'synthpop', 'synthwave', 'theme'",2.0,649
1545,1545,about tess,3,25,62,"'alternative', 'japan', 'tokyo', 'music''alternative', 'japan', 'song of the bird', 'tokyo', 'virgin babylon', 'about tess', 'music', 'あらかじめ決められた恋人たちへ''alternative', 'japan', 'tokyo', 'virgin babylon', 'about tess', 'music'",4.0,269
1546,1546,air jordans™,1,9,9,"'electronic', 'bogus collective', 'chillwave', 'future disco', 'r&b', 'smooth sailing', 'soul', 'vaporwave'",0.0,28
1547,1547,american,2,130,138,"'black metal', 'blackened crust', 'metal', 'crust', 'doom metal', 'grindcore', 'harsh noise', 'industrial', 'noise', 'nosie', 'sludge metal''american', 'black metal', 'metal', 'black metal', 'crust', 'doom metal', 'industrial', 'noise', 'nosie', 'power electronics', 'sludge metal'",2.0,966
1548,1548,arthur x medic,1,14,14,"'drum & bass', 'electronic', 'progressive', 'rock', 'tiny waves', 'electronic', 'experimental', 'math rock', 'progressive rock'",2.0,80
1549,1549,"at night, outside",1,23,46,"'experimental', 'ambient', 'at night', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'outside', 'pop', 'porn', 'vaporwave'",0.0,111
1550,1550,baaskaT,1,377,754,"'hip hop', 'hip-hop/rap', 'jazz fusion', 'beats', 'chill', 'chillhop', 'copyright free', 'instrumental', 'lo-fi', 'lofi hiphop', 'trip hop'",0.0,473
1551,1551,bronbaba,1,6,12,"'alternative', 'japan', 'tokyo', 'virgin babylon', 'bronbaba', 'music', 'neo tokyo'",0.0,189
1552,1552,buioingola,2,33,37,"'black metal', 'metal', 'crust', 'doom metal', 'nosie', 'sludge metal''black metal', 'metal', 'post black metal', 'crust', 'dark wave', 'darkwave', 'doom metal', 'industrial', 'neocrust', 'nosie', 'sludge metal'",0.0,120
